loss,accuracy,val_loss,val_accuracy
3.2573275566101074,0.048346154391765594,3.2520928382873535,0.10576923191547394
3.057546377182007,0.14626923203468323,2.818681001663208,0.18269230425357819
2.5148675441741943,0.2293461561203003,2.5915613174438477,0.20352564752101898
2.265320062637329,0.292846143245697,2.5782575607299805,0.21794871985912323
2.100393295288086,0.3396153748035431,2.606189489364624,0.24038460850715637
1.9620174169540405,0.38276922702789307,2.6447067260742188,0.24358974397182465
1.8354631662368774,0.4252307713031769,2.6830456256866455,0.25961539149284363
1.7222615480422974,0.454153835773468,2.7412095069885254,0.26442307233810425
1.6205058097839355,0.48880767822265625,2.7198781967163086,0.28205129504203796
1.5250756740570068,0.5207692384719849,2.752817153930664,0.2868589758872986
1.4407509565353394,0.5471923351287842,2.741394281387329,0.31089743971824646
1.3599023818969727,0.5753076672554016,2.749560594558716,0.3285256326198578
