accuracy,loss,val_accuracy,val_loss,learning_rate
0.8659231066703796,0.4657253324985504,0.04967948794364929,4.032297611236572,0.0010000000474974513
0.9646922945976257,0.1184721291065216,0.5897436141967773,1.914639949798584,0.0010000000474974513
0.9749230742454529,0.08266545832157135,0.5961538553237915,3.0211021900177,0.0010000000474974513
0.9837692379951477,0.05549848452210426,0.40544870495796204,5.255084991455078,0.0010000000474974513
0.9856153726577759,0.04443567246198654,0.5272436141967773,3.0996668338775635,0.0010000000474974513
0.9891153573989868,0.03331493213772774,0.6362179517745972,2.1165263652801514,0.0010000000474974513
0.9909615516662598,0.027151046320796013,0.5128205418586731,3.5828380584716797,0.0010000000474974513
0.9920769333839417,0.023143911734223366,0.6939102411270142,2.5955233573913574,0.0010000000474974513
0.9904999732971191,0.028444282710552216,0.08173076808452606,12.853188514709473,0.0010000000474974513
0.9911922812461853,0.0270982813090086,0.45512819290161133,4.968145370483398,0.0010000000474974513
