epoch,accuracy,loss,val_accuracy,val_loss
0,0.032499998807907104,3.2581143379211426,0.027243589982390404,3.258024215698242
1,0.032499998807907104,3.2581138610839844,0.028846153989434242,3.258023500442505
2,0.03203846141695976,3.2581121921539307,0.03044871799647808,3.2580227851867676
3,0.03165384754538536,3.2581088542938232,0.03044871799647808,3.258021593093872
4,0.03142307698726654,3.2581076622009277,0.03044871799647808,3.2580208778381348
5,0.03084615431725979,3.258103847503662,0.028846153989434242,3.2580199241638184
6,0.0311538465321064,3.258103132247925,0.028846153989434242,3.2580184936523438
7,0.03096153773367405,3.2580997943878174,0.027243589982390404,3.258016586303711
8,0.030423076823353767,3.25809645652771,0.027243589982390404,3.258014678955078
9,0.030076922848820686,3.2580959796905518,0.027243589982390404,3.258013963699341
10,0.030038461089134216,3.2580947875976562,0.027243589982390404,3.258012056350708
11,0.030307691544294357,3.25809383392334,0.028846153989434242,3.2580103874206543
12,0.030269231647253036,3.2580904960632324,0.03044871799647808,3.2580089569091797
13,0.03080769255757332,3.2580883502960205,0.028846153989434242,3.258007526397705
14,0.03092307783663273,3.258084774017334,0.03365384787321091,3.2580063343048096
15,0.03126922994852066,3.2580819129943848,0.03365384787321091,3.258004665374756
16,0.03165384754538536,3.258082628250122,0.03846153989434242,3.2580037117004395
17,0.03207692131400108,3.2580795288085938,0.044871795922517776,3.258002519607544
18,0.032730769366025925,3.258079767227173,0.044871795922517776,3.2580008506774902
19,0.032692309468984604,3.25807523727417,0.04326923191547394,3.257999897003174
20,0.033038459718227386,3.25807523727417,0.044871795922517776,3.25799822807312
21,0.03350000083446503,3.258072853088379,0.04006410390138626,3.2579970359802246
22,0.03480769321322441,3.258073091506958,0.04006410390138626,3.257996082305908
23,0.035615384578704834,3.2580716609954834,0.04006410390138626,3.2579948902130127
24,0.035884615033864975,3.258068084716797,0.036858975887298584,3.257993698120117
25,0.03634615242481232,3.258068084716797,0.03846153989434242,3.25799298286438
26,0.03692307695746422,3.2580647468566895,0.04006410390138626,3.2579922676086426
27,0.03730769082903862,3.258065938949585,0.035256411880254745,3.257991075515747
28,0.03811538591980934,3.258063793182373,0.035256411880254745,3.2579903602600098
29,0.0384230762720108,3.258064031600952,0.035256411880254745,3.2579894065856934
30,0.038884613662958145,3.258060932159424,0.035256411880254745,3.257988452911377
31,0.039269231259822845,3.2580599784851074,0.03205128386616707,3.2579879760742188
32,0.039423078298568726,3.258061170578003,0.03205128386616707,3.2579872608184814
33,0.03957692161202431,3.2580599784851074,0.03205128386616707,3.257986068725586
34,0.03999999910593033,3.2580599784851074,0.03205128386616707,3.2579855918884277
35,0.04007692262530327,3.258058786392212,0.03205128386616707,3.2579853534698486
36,0.03988461568951607,3.258056879043579,0.03044871799647808,3.2579846382141113
37,0.04007692262530327,3.2580575942993164,0.03044871799647808,3.257984161376953
38,0.04038461670279503,3.2580559253692627,0.03044871799647808,3.257983446121216
