loss,accuracy,val_loss,val_accuracy
3.2564823627471924,0.04903846234083176,3.2460765838623047,0.048076923936605453
2.965548038482666,0.16461537778377533,2.694776773452759,0.19711539149284363
2.310197591781616,0.2828461527824402,2.6190409660339355,0.22756409645080566
2.0422682762145996,0.36188462376594543,2.599836587905884,0.25961539149284363
1.8364681005477905,0.4236923158168793,2.618293046951294,0.2916666567325592
1.6744747161865234,0.4742307662963867,2.614922285079956,0.29807692766189575
1.5286356210708618,0.5215384364128113,2.619988203048706,0.31089743971824646
1.4017412662506104,0.5612307786941528,2.6018226146698,0.3125
1.2981343269348145,0.5944615602493286,2.574188709259033,0.3157051205635071
1.2093533277511597,0.6240000128746033,2.589481830596924,0.3205128312110901
1.1351773738861084,0.6472307443618774,2.5085902214050293,0.3589743673801422
1.0734590291976929,0.6663076877593994,2.5098042488098145,0.3589743673801422
1.0162181854248047,0.6873077154159546,2.5049712657928467,0.3717948794364929
0.9661250710487366,0.698269248008728,2.4277594089508057,0.3958333432674408
0.9229933023452759,0.7140384912490845,2.388747453689575,0.4086538553237915
0.883415699005127,0.7272307872772217,2.347278356552124,0.4038461446762085
0.8473985195159912,0.7378076910972595,2.4004945755004883,0.4166666567325592
0.8203784823417664,0.7433461546897888,2.31484055519104,0.4214743673801422
0.7869312763214111,0.7561538219451904,2.3379969596862793,0.4246794879436493
0.7621412873268127,0.7627307772636414,2.283301830291748,0.4423076808452606
0.7403469085693359,0.7686153650283813,2.3122642040252686,0.43589743971824646
0.7187346816062927,0.7743461728096008,2.2044503688812256,0.4535256326198578
0.6940540075302124,0.7849230766296387,2.298037528991699,0.44711539149284363
0.6757199764251709,0.7879230976104736,2.2547760009765625,0.4535256326198578
0.6557029485702515,0.7975000143051147,2.294633626937866,0.45673078298568726
0.6396622657775879,0.7999615669250488,2.1904356479644775,0.4759615361690521
0.6266676783561707,0.805384635925293,2.2283847332000732,0.4711538553237915
0.6091606616973877,0.8136153817176819,2.2108118534088135,0.46794870495796204
0.596817135810852,0.8147307634353638,2.2723028659820557,0.4663461446762085
0.5805702209472656,0.82146155834198,2.2554914951324463,0.46474358439445496
0.56681889295578,0.8254230618476868,2.2099459171295166,0.4839743673801422
0.5599042773246765,0.828000009059906,2.257625102996826,0.46474358439445496
0.5469440221786499,0.8300384879112244,2.2372219562530518,0.48076921701431274
0.5406568050384521,0.8313461542129517,2.1800172328948975,0.4871794879436493
0.5262166261672974,0.8365769386291504,2.23372745513916,0.48557692766189575
0.5159342885017395,0.8423076868057251,2.178560733795166,0.48557692766189575
0.502138614654541,0.8466153740882874,2.2002692222595215,0.49038460850715637
0.4987303614616394,0.8457692265510559,2.1971561908721924,0.49358972907066345
0.49250322580337524,0.8462692499160767,2.1861095428466797,0.49038460850715637
0.478912889957428,0.8518846035003662,2.237093448638916,0.49358972907066345
0.4710022509098053,0.8524230718612671,2.253187656402588,0.5
0.4642036557197571,0.8565769195556641,2.226301431655884,0.48878204822540283
0.45647603273391724,0.858846127986908,2.297224998474121,0.48557692766189575
0.4434107840061188,0.8613461256027222,2.2456321716308594,0.4951923191547394
