loss,accuracy,val_loss,val_accuracy
3.257503032684326,0.04253846034407616,3.2537214756011963,0.09294871985912323
3.0723116397857666,0.11823076754808426,2.812229633331299,0.18108974397182465
2.5414023399353027,0.21211537718772888,2.615602493286133,0.1955128163099289
2.2905352115631104,0.2742307782173157,2.560875654220581,0.22596153616905212
2.1324403285980225,0.32369232177734375,2.591257095336914,0.23237179219722748
2.004004716873169,0.36611539125442505,2.591555595397949,0.23878204822540283
1.896808385848999,0.4003846049308777,2.628483533859253,0.24519230425357819
1.78963041305542,0.4319230914115906,2.6327829360961914,0.26762819290161133
1.695066213607788,0.4635384678840637,2.6710689067840576,0.2628205120563507
1.6065706014633179,0.4956153929233551,2.689225435256958,0.26442307233810425
1.5207713842391968,0.523192286491394,2.753532648086548,0.2884615361690521
1.4523303508758545,0.5450384616851807,2.7571141719818115,0.29487180709838867
