loss,accuracy,val_loss,val_accuracy
3.2541112899780273,0.09069230407476425,3.2529640197753906,0.10897435992956161
3.2431626319885254,0.178730770945549,3.24452805519104,0.14262820780277252
3.2251980304718018,0.2633461654186249,3.2312655448913574,0.19070513546466827
3.1976406574249268,0.33057692646980286,3.2125065326690674,0.18910256028175354
3.1601788997650146,0.3713846206665039,3.1882007122039795,0.19711539149284363
3.1135988235473633,0.4042307734489441,3.1602089405059814,0.20352564752101898
3.0599331855773926,0.4201153814792633,3.1293089389801025,0.20192307233810425
3.0005645751953125,0.4178076982498169,3.0968356132507324,0.22275641560554504
2.937649726867676,0.4290769100189209,3.06510066986084,0.2083333283662796
2.873307943344116,0.43626922369003296,3.032151460647583,0.20673076808452606
2.8086562156677246,0.43438461422920227,3.0036492347717285,0.21314102411270142
2.745073080062866,0.4413076937198639,2.973780393600464,0.20673076808452606
2.6830971240997314,0.4403846263885498,2.950430154800415,0.2163461595773697
2.623260498046875,0.4526538550853729,2.9309065341949463,0.21794871985912323
2.565457820892334,0.4587307572364807,2.903585195541382,0.22596153616905212
2.509931802749634,0.46815383434295654,2.8870596885681152,0.2291666716337204
2.4565975666046143,0.4764615297317505,2.8702900409698486,0.23557692766189575
2.4054954051971436,0.48573076725006104,2.8565354347229004,0.24358974397182465
2.3563528060913086,0.4901922941207886,2.8448429107666016,0.2419871836900711
2.309129476547241,0.5008461475372314,2.833688974380493,0.2419871836900711
2.263676166534424,0.5105000138282776,2.8232545852661133,0.2419871836900711
2.220041275024414,0.5114615559577942,2.816281318664551,0.2532051205635071
2.178068161010742,0.524961531162262,2.8110861778259277,0.25
2.1377673149108887,0.535153865814209,2.799257755279541,0.2580128312110901
2.0988411903381348,0.5388461351394653,2.7964396476745605,0.2532051205635071
2.061650037765503,0.5494999885559082,2.790236234664917,0.25641027092933655
2.0256476402282715,0.552384614944458,2.781360387802124,0.2628205120563507
1.991080403327942,0.5593846440315247,2.7858774662017822,0.26762819290161133
1.9575639963150024,0.5663846135139465,2.7880146503448486,0.26923078298568726
1.9253805875778198,0.5728461742401123,2.7898106575012207,0.26762819290161133
1.8943039178848267,0.5779615640640259,2.775352716445923,0.26923078298568726
1.8641653060913086,0.5839231014251709,2.7880046367645264,0.2628205120563507
1.8351233005523682,0.587461531162262,2.781987190246582,0.26762819290161133
1.806969165802002,0.5974615216255188,2.77752685546875,0.26762819290161133
1.779799461364746,0.6003077030181885,2.7844457626342773,0.2660256326198578
1.7534666061401367,0.6042692065238953,2.7830967903137207,0.26762819290161133
1.7280962467193604,0.6085768938064575,2.788846015930176,0.27243590354919434
1.7033390998840332,0.6135769486427307,2.7910609245300293,0.2756410241127014
1.679474115371704,0.6204615235328674,2.7922141551971436,0.27243590354919434
