accuracy,loss,val_accuracy,val_loss
0.06303846091032028,3.2565243244171143,0.07852564007043839,3.2479636669158936
0.17115384340286255,2.9743800163269043,0.16346153616905212,2.762622833251953
0.29957690834999084,2.3024344444274902,0.21474358439445496,2.74535870552063
0.3707692325115204,2.032966136932373,0.26762819290161133,2.75923228263855
0.42323076725006104,1.8682124614715576,0.2532051205635071,2.827829599380493
0.46819230914115906,1.7253174781799316,0.26762819290161133,2.9378366470336914
0.505961537361145,1.600270390510559,0.2740384638309479,2.9375925064086914
0.5363461375236511,1.4894763231277466,0.2868589758872986,2.979649066925049
0.5712307691574097,1.3902941942214966,0.2868589758872986,3.0114355087280273
0.6009230613708496,1.2921805381774902,0.2836538553237915,3.057163715362549
0.6252307891845703,1.2141070365905762,0.2964743673801422,3.059856414794922
