loss,accuracy,val_loss,val_accuracy
3.257958173751831,0.0426153838634491,3.257270574569702,0.07852564007043839
3.2434489727020264,0.09776923060417175,3.1901063919067383,0.11858974397182465
2.9476752281188965,0.16596153378486633,2.6974964141845703,0.1746794879436493
2.385526180267334,0.3073846101760864,2.6078312397003174,0.22435897588729858
2.1246063709259033,0.36384615302085876,2.657348155975342,0.21955128014087677
1.994435429573059,0.39611539244651794,2.758638620376587,0.2291666716337204
1.9023199081420898,0.4226153790950775,2.793912887573242,0.22435897588729858
1.8241554498672485,0.44507691264152527,2.9022340774536133,0.23397435247898102
1.7505296468734741,0.46950000524520874,2.953381299972534,0.24679486453533173
1.6818052530288696,0.4900769293308258,3.0024704933166504,0.24839743971824646
1.6142334938049316,0.510038435459137,3.0606794357299805,0.2580128312110901
1.549673080444336,0.5323846340179443,3.0650522708892822,0.26923078298568726
