accuracy,loss,val_accuracy,val_loss
0.10846153646707535,3.2498929500579834,0.16185897588729858,3.198909044265747
0.3451923131942749,2.6349430084228516,0.24839743971824646,2.3007919788360596
0.5647692084312439,1.5585452318191528,0.33173078298568726,2.3759026527404785
0.6358461380004883,1.254189133644104,0.3669871687889099,2.426454782485962
0.680884599685669,1.111889123916626,0.39423078298568726,2.4138059616088867
0.7074999809265137,1.0149179697036743,0.4006410241127014,2.4860358238220215
0.7303845882415771,0.9408930540084839,0.41025641560554504,2.538973808288574
0.7475384473800659,0.8832629919052124,0.41826921701431274,2.586667537689209
0.7588077187538147,0.835854172706604,0.40705129504203796,2.6656646728515625
0.7703846096992493,0.7965317368507385,0.40705129504203796,2.7118852138519287
