accuracy,loss,val_accuracy,val_loss,learning_rate
0.03662862256169319,3.2585299015045166,0.03846153989434242,3.258101463317871,0.0010000000474974513
0.03125,3.258958339691162,0.03846153989434242,3.258100748062134,0.0010000000474974513
0.03574182465672493,3.258354663848877,0.03846153989434242,3.2581028938293457,0.0010000000474974513
0.015625,3.259066104888916,0.03846153989434242,3.2581019401550293,0.0010000000474974513
0.03400678560137749,3.2583627700805664,0.03846153989434242,3.2581019401550293,0.0010000000474974513
0.015625,3.2585434913635254,0.03846153989434242,3.258101463317871,0.0010000000474974513
0.03670573607087135,3.2583625316619873,0.03846153989434242,3.258104085922241,0.0010000000474974513
0.03125,3.2583045959472656,0.03846153989434242,3.258104085922241,0.0010000000474974513
0.033929672092199326,3.2583658695220947,0.03846153989434242,3.258103847503662,0.0010000000474974513
0.03125,3.2586212158203125,0.03846153989434242,3.2581028938293457,0.0010000000474974513
