accuracy,loss,val_accuracy,val_loss,learning_rate
0.036821406334638596,3.2585511207580566,0.03846153989434242,3.258113384246826,0.0010000000474974513
0.015625,3.257207155227661,0.03846153989434242,3.258113145828247,0.0010000000474974513
0.03709129989147186,3.258387565612793,0.03846153989434242,3.2581028938293457,0.0010000000474974513
0.0625,3.258957624435425,0.03846153989434242,3.2581028938293457,0.0010000000474974513
0.036821406334638596,3.2583868503570557,0.03846153989434242,3.258103847503662,0.0010000000474974513
0.015625,3.258589744567871,0.03846153989434242,3.258103847503662,0.0010000000474974513
0.03527914732694626,3.2583670616149902,0.03846153989434242,3.258100986480713,0.0010000000474974513
0.046875,3.258009433746338,0.03846153989434242,3.258100748062134,0.0010000000474974513
0.036320172250270844,3.2583885192871094,0.03846153989434242,3.258106231689453,0.0010000000474974513
0.015625,3.258810520172119,0.03846153989434242,3.258105516433716,0.0010000000474974513
0.03489358350634575,3.2583751678466797,0.03846153989434242,3.25810170173645,0.0010000000474974513
0.046875,3.258233070373535,0.03846153989434242,3.25810170173645,9.999999747378752e-05
0.038440778851509094,3.258129596710205,0.03846153989434242,3.258100748062134,9.999999747378752e-05
0.046875,3.2577528953552246,0.03846153989434242,3.2581005096435547,9.999999747378752e-05
0.03797810152173042,3.258129119873047,0.03846153989434242,3.2580997943878174,9.999999747378752e-05
0.046875,3.258584499359131,0.03846153989434242,3.2581000328063965,9.999999747378752e-05
0.03697563335299492,3.2581288814544678,0.03846153989434242,3.2581000328063965,9.999999747378752e-05
0.03125,3.2580015659332275,0.03846153989434242,3.2580995559692383,9.999999747378752e-05
0.03705274686217308,3.258127212524414,0.03846153989434242,3.258099317550659,9.999999747378752e-05
0.046875,3.257941961288452,0.03846153989434242,3.2580995559692383,9.999999747378752e-05
0.037014190107584,3.2581279277801514,0.03846153989434242,3.258099317550659,9.999999747378752e-05
0.03125,3.257558584213257,0.03846153989434242,3.258098840713501,9.999999747378752e-05
0.03689851984381676,3.2581284046173096,0.03846153989434242,3.258098840713501,9.999999747378752e-05
0.015625,3.2580604553222656,0.03846153989434242,3.25809907913208,9.999999747378752e-05
0.03705274686217308,3.2581300735473633,0.03846153989434242,3.258098602294922,9.999999747378752e-05
0.0,3.2579588890075684,0.03846153989434242,3.258098602294922,9.999999747378752e-05
0.03728408366441727,3.258126735687256,0.03846153989434242,3.258098602294922,9.999999747378752e-05
0.03125,3.2583835124969482,0.03846153989434242,3.2580983638763428,9.999999747378752e-05
0.03693707659840584,3.258126974105835,0.03846153989434242,3.2580981254577637,9.999999747378752e-05
0.015625,3.2583553791046143,0.03846153989434242,3.258098602294922,9.999999747378752e-05
0.03778531774878502,3.258129119873047,0.03846153989434242,3.2580983638763428,9.999999747378752e-05
0.0,3.258256673812866,0.03846153989434242,3.2580981254577637,9.999999747378752e-05
0.03793954476714134,3.2581260204315186,0.03846153989434242,3.2580978870391846,9.999999747378752e-05
0.046875,3.258060932159424,0.03846153989434242,3.2580976486206055,9.999999747378752e-05
0.036320172250270844,3.2581260204315186,0.03846153989434242,3.2580978870391846,9.999999747378752e-05
0.046875,3.258244037628174,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.036397285759449005,3.258126974105835,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.03125,3.2578420639038086,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.03770820423960686,3.2581284046173096,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.03125,3.2580132484436035,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.037168413400650024,3.2581281661987305,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.015625,3.2582945823669434,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.036821406334638596,3.258126735687256,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.046875,3.258385419845581,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.037631090730428696,3.2581255435943604,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.046875,3.258277416229248,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.03647439926862717,3.2581255435943604,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.046875,3.2582647800445557,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.037168413400650024,3.2581284046173096,0.03846153989434242,3.258096694946289,9.999999747378752e-05
0.046875,3.2580502033233643,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.036821406334638596,3.2581257820129395,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.046875,3.2580819129943848,0.03846153989434242,3.2580974102020264,9.999999747378752e-05
0.03659006953239441,3.258129119873047,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.03125,3.258160352706909,0.03846153989434242,3.258096694946289,9.999999747378752e-05
0.036435842514038086,3.258126735687256,0.03846153989434242,3.25809645652771,9.999999747378752e-05
0.015625,3.258068323135376,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.03497069701552391,3.258129119873047,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.03125,3.258122444152832,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.03624305874109268,3.258124828338623,0.03846153989434242,3.258096933364868,9.999999747378752e-05
0.0625,3.258111000061035,0.03846153989434242,3.2580971717834473,9.999999747378752e-05
0.03608883544802666,3.258125066757202,0.03846153989434242,3.258096694946289,9.999999747378752e-05
0.015625,3.258145570755005,0.03846153989434242,3.25809645652771,9.999999747378752e-05
0.03574182465672493,3.2581236362457275,0.03846153989434242,3.25809645652771,9.999999747378752e-05
