loss,accuracy,val_loss,val_accuracy
3.2574315071105957,0.04245064780116081,3.2541816234588623,0.03846153989434242
3.2529263496398926,0.061111968010663986,3.2380857467651367,0.05448717996478081
3.2374446392059326,0.07734423130750656,3.1879777908325195,0.1378205120563507
3.201033353805542,0.10845928639173508,3.099534749984741,0.13942307233810425
3.139061450958252,0.1371452808380127,3.0001633167266846,0.1378205120563507
3.0694339275360107,0.14373843371868134,2.903114080429077,0.1458333283662796
3.0092878341674805,0.15264497697353363,2.9143972396850586,0.1458333283662796
2.9613547325134277,0.15607649087905884,2.927948236465454,0.16346153616905212
2.9246015548706055,0.15873688459396362,2.934917688369751,0.16025641560554504
2.888540506362915,0.16945558786392212,2.9299142360687256,0.18910256028175354
2.867875576019287,0.16694942116737366,2.988802194595337,0.1746794879436493
2.8433520793914795,0.17809222638607025,3.0437536239624023,0.1746794879436493
2.837932825088501,0.1737353503704071,2.9967620372772217,0.2003205120563507
2.8161227703094482,0.18052127957344055,3.0386111736297607,0.19711539149284363
