loss,accuracy,val_loss,val_accuracy
3.251201868057251,0.08100000023841858,3.2423176765441895,0.10256410390138626
3.1881790161132812,0.17015384137630463,3.146925687789917,0.10256410390138626
2.988924026489258,0.23480768501758575,2.9333202838897705,0.19871795177459717
2.694216012954712,0.29792308807373047,2.7128405570983887,0.2291666716337204
2.40470814704895,0.35123077034950256,2.553753614425659,0.24038460850715637
2.1703672409057617,0.39934614300727844,2.4629669189453125,0.2740384638309479
1.9848448038101196,0.4413076937198639,2.4084198474884033,0.3125
1.837480068206787,0.4763076901435852,2.400407314300537,0.32371795177459717
1.7058135271072388,0.5111538171768188,2.376542806625366,0.35737180709838867
1.6045278310775757,0.5398461818695068,2.389378547668457,0.3541666567325592
1.5115357637405396,0.5633077025413513,2.4032509326934814,0.36378204822540283
1.4405882358551025,0.5819615125656128,2.4380345344543457,0.3798076808452606
1.3617358207702637,0.6033461689949036,2.486748218536377,0.3798076808452606
1.3155231475830078,0.6176154017448425,2.5029356479644775,0.3958333432674408
1.262978196144104,0.6331923007965088,2.561203956604004,0.3990384638309479
1.2255595922470093,0.6429615616798401,2.5537495613098145,0.4038461446762085
1.1804566383361816,0.656576931476593,2.6137619018554688,0.40224358439445496
