accuracy,loss,val_accuracy,val_loss
0.03469230607151985,3.258082866668701,0.036858975887298584,3.2580766677856445
0.0376538448035717,3.25807523727417,0.03846153989434242,3.258072853088379
0.03857692331075668,3.258068561553955,0.05128205195069313,3.2580699920654297
0.03799999877810478,3.2580630779266357,0.05128205195069313,3.258065700531006
0.04126923158764839,3.2580604553222656,0.05288461595773697,3.2580604553222656
0.04353846237063408,3.2580573558807373,0.05288461595773697,3.2580559253692627
0.039000000804662704,3.2580533027648926,0.048076923936605453,3.258051872253418
0.041807692497968674,3.2580525875091553,0.05448717996478081,3.258049488067627
0.039615385234355927,3.2580482959747314,0.048076923936605453,3.258047342300415
0.036538463085889816,3.258044958114624,0.05128205195069313,3.2580442428588867
0.04046154022216797,3.2580435276031494,0.04006410390138626,3.258040189743042
0.04161538556218147,3.2580418586730957,0.0416666679084301,3.2580366134643555
0.042423076927661896,3.2580385208129883,0.0416666679084301,3.258033275604248
0.048461537808179855,3.2580366134643555,0.04006410390138626,3.258030414581299
0.047961536794900894,3.2580366134643555,0.04326923191547394,3.258028745651245
0.04657692462205887,3.2580337524414062,0.046474359929561615,3.258026123046875
0.04403846338391304,3.258030652999878,0.056089743971824646,3.258018970489502
0.044884614646434784,3.2580294609069824,0.06410256773233414,3.2580149173736572
0.04403846338391304,3.2580294609069824,0.0625,3.2580130100250244
0.04765384644269943,3.2580270767211914,0.057692307978868484,3.258011817932129
0.048384614288806915,3.2580275535583496,0.06089743599295616,3.2580108642578125
0.04726923257112503,3.258028268814087,0.056089743971824646,3.258010149002075
0.04726923257112503,3.2580268383026123,0.056089743971824646,3.258010149002075
0.045730769634246826,3.2580246925354004,0.06570512801408768,3.2580087184906006
0.04296153783798218,3.258023977279663,0.06570512801408768,3.258007526397705
0.04726923257112503,3.2580249309539795,0.06730769574642181,3.258007287979126
0.04703846201300621,3.258023738861084,0.07852564007043839,3.258004903793335
0.04980769380927086,3.258023977279663,0.07211538404226303,3.2580020427703857
0.04780769348144531,3.258023738861084,0.056089743971824646,3.258000612258911
0.0439615398645401,3.2580201625823975,0.057692307978868484,3.2579991817474365
0.04723076894879341,3.2580225467681885,0.057692307978868484,3.2579994201660156
0.042423076927661896,3.258021831512451,0.05288461595773697,3.257999897003174
0.04326923191547394,3.2580204010009766,0.056089743971824646,3.2579996585845947
0.04096153751015663,3.2580223083496094,0.06089743599295616,3.2579996585845947
0.041576921939849854,3.2580199241638184,0.06089743599295616,3.2579987049102783
0.045576922595500946,3.2580182552337646,0.04967948794364929,3.25799822807312
0.04450000077486038,3.2580180168151855,0.05288461595773697,3.257997989654541
0.041576921939849854,3.2580182552337646,0.05128205195069313,3.2579972743988037
0.0430000014603138,3.258017063140869,0.05288461595773697,3.257997989654541
0.039384614676237106,3.2580201625823975,0.05128205195069313,3.2579972743988037
0.04380769282579422,3.2580180168151855,0.05128205195069313,3.257997989654541
0.039192307740449905,3.2580153942108154,0.05448717996478081,3.257997989654541
0.048153847455978394,3.2580153942108154,0.05288461595773697,3.25799822807312
0.04403846338391304,3.2580149173736572,0.04967948794364929,3.2579965591430664
0.04269230738282204,3.2580149173736572,0.05128205195069313,3.2579972743988037
0.04146153852343559,3.2580132484436035,0.0625,3.2579967975616455
0.05000000074505806,3.2580134868621826,0.04967948794364929,3.2579965591430664
0.041807692497968674,3.258012533187866,0.05288461595773697,3.2579967975616455
0.0426153838634491,3.2580132484436035,0.056089743971824646,3.2579972743988037
0.04903846234083176,3.2580108642578125,0.056089743971824646,3.2579967975616455
0.04461538419127464,3.2580113410949707,0.056089743971824646,3.2579972743988037
0.060769230127334595,3.258010149002075,0.05288461595773697,3.257997512817383
