loss,accuracy,val_loss,val_accuracy
3.179110050201416,0.12092307955026627,2.9429447650909424,0.24358974397182465
2.23767352104187,0.379730761051178,2.2176642417907715,0.3701923191547394
1.582145094871521,0.5266538262367249,2.126622200012207,0.4118589758872986
1.3277190923690796,0.5969230532646179,2.203925132751465,0.42307692766189575
1.183595895767212,0.6433846354484558,2.3248651027679443,0.41987180709838867
1.0962157249450684,0.6686922907829285,2.3739583492279053,0.43589743971824646
1.0334254503250122,0.6881923079490662,2.3770244121551514,0.42307692766189575
0.9885157942771912,0.7086153626441956,2.4532806873321533,0.44391027092933655
0.9315998554229736,0.7246538400650024,2.468174457550049,0.45673078298568726
0.9070369005203247,0.7301154136657715,2.424731969833374,0.4535256326198578
0.8667702674865723,0.7411922812461853,2.428490161895752,0.4663461446762085
