accuracy,loss,val_accuracy,val_loss
0.08649999648332596,3.2541580200195312,0.16185897588729858,3.253405809402466
0.21411538124084473,3.2442269325256348,0.19871795177459717,3.24607253074646
0.3116922974586487,3.2279856204986572,0.22756409645080566,3.2345945835113525
0.35773077607154846,3.2029545307159424,0.23237179219722748,3.218271255493164
0.4135769307613373,3.168243169784546,0.21955128014087677,3.1965999603271484
0.4254615306854248,3.12473201751709,0.23557692766189575,3.1710381507873535
0.44850000739097595,3.074000358581543,0.2291666716337204,3.143808364868164
0.44834616780281067,3.0180141925811768,0.23557692766189575,3.1152265071868896
0.4579230844974518,2.9585630893707275,0.23557692766189575,3.0851945877075195
0.4522307813167572,2.8970139026641846,0.24839743971824646,3.057116746902466
0.45384615659713745,2.834886312484741,0.25160256028175354,3.030243396759033
0.45976921916007996,2.7731850147247314,0.24679486453533173,3.002617835998535
0.45688462257385254,2.712611198425293,0.23397435247898102,2.9800281524658203
0.45692306756973267,2.653797149658203,0.2419871836900711,2.958869457244873
0.47007691860198975,2.5970284938812256,0.25,2.938441753387451
0.46780768036842346,2.542059898376465,0.24839743971824646,2.9171924591064453
0.482461541891098,2.4890594482421875,0.25,2.909052610397339
0.49146154522895813,2.4379327297210693,0.2532051205635071,2.8930201530456543
0.49357691407203674,2.388535499572754,0.2532051205635071,2.877084493637085
0.5003461241722107,2.3411574363708496,0.2548076808452606,2.867561101913452
0.5134999752044678,2.2953872680664062,0.25641027092933655,2.858354330062866
0.5158846378326416,2.2512450218200684,0.25641027092933655,2.851073980331421
0.527423083782196,2.2086007595062256,0.24679486453533173,2.8446521759033203
0.5293461680412292,2.167728900909424,0.2628205120563507,2.8429532051086426
0.5447692275047302,2.128154993057251,0.25961539149284363,2.8294894695281982
0.5475000143051147,2.0901734828948975,0.2580128312110901,2.8278870582580566
0.5556923151016235,2.05340313911438,0.2580128312110901,2.8186142444610596
0.5611153841018677,2.0177764892578125,0.2660256326198578,2.8205652236938477
0.5673846006393433,1.983501672744751,0.2660256326198578,2.824793577194214
0.570884644985199,1.9501663446426392,0.27243590354919434,2.812856912612915
0.5786153674125671,1.9181925058364868,0.26923078298568726,2.819122076034546
0.5839999914169312,1.8872716426849365,0.27243590354919434,2.8168845176696777
0.5891153812408447,1.8574692010879517,0.26923078298568726,2.81429123878479
0.5951153635978699,1.8286082744598389,0.27243590354919434,2.8129494190216064
0.5979615449905396,1.8008025884628296,0.26442307233810425,2.8172647953033447
0.6043846011161804,1.7738207578659058,0.27724358439445496,2.8118488788604736
0.6097307801246643,1.7480045557022095,0.2660256326198578,2.8175604343414307
0.6131923198699951,1.7227624654769897,0.2740384638309479,2.826808452606201
0.6169615387916565,1.6983067989349365,0.2740384638309479,2.822327136993408
0.6213076710700989,1.674587607383728,0.2740384638309479,2.829422950744629
0.6244999766349792,1.6516066789627075,0.2756410241127014,2.831495761871338
0.6290384531021118,1.62937593460083,0.27724358439445496,2.835466146469116
0.6324615478515625,1.607835054397583,0.2740384638309479,2.8338465690612793
0.6363077163696289,1.586885929107666,0.2836538553237915,2.838233470916748
