loss,accuracy,val_loss,val_accuracy
3.2476720809936523,0.1110384613275528,3.2334749698638916,0.2083333283662796
3.146033763885498,0.28530770540237427,3.0811805725097656,0.21794871985912323
2.8338701725006104,0.35957691073417664,2.7868714332580566,0.2628205120563507
2.4076268672943115,0.429500013589859,2.5399398803710938,0.2884615361690521
2.0540482997894287,0.48765385150909424,2.423196315765381,0.3092948794364929
1.7847087383270264,0.5440000295639038,2.3630919456481934,0.3333333432674408
1.5804511308670044,0.5849615335464478,2.3827521800994873,0.32371795177459717
1.4287896156311035,0.6179230809211731,2.4052391052246094,0.3509615361690521
1.3021161556243896,0.6420384645462036,2.484252452850342,0.36538460850715637
1.208533763885498,0.6621538400650024,2.53664231300354,0.3782051205635071
1.1271299123764038,0.6823077201843262,2.666977643966675,0.36858972907066345
1.0654202699661255,0.6951538324356079,2.7158796787261963,0.36538460850715637
1.0101805925369263,0.7101923227310181,2.811718702316284,0.375
0.9729018211364746,0.7186154127120972,2.86382794380188,0.38621795177459717
