loss,accuracy,val_loss,val_accuracy
3.25724196434021,0.05230769142508507,3.251600503921509,0.11538461595773697
3.048325777053833,0.14173077046871185,2.78865647315979,0.17147435247898102
2.5157713890075684,0.21830768883228302,2.5553598403930664,0.2083333283662796
2.2658557891845703,0.28142306208610535,2.4668519496917725,0.24519230425357819
2.103724241256714,0.3358076810836792,2.4249556064605713,0.25160256028175354
1.9622907638549805,0.37988460063934326,2.4355530738830566,0.2740384638309479
1.8413681983947754,0.4212692379951477,2.4731884002685547,0.28044870495796204
1.729751706123352,0.45861539244651794,2.4841837882995605,0.28525641560554504
1.6304941177368164,0.48826923966407776,2.5182929039001465,0.2964743673801422
1.5463671684265137,0.5145000219345093,2.572357654571533,0.3044871687889099
1.463727355003357,0.5409615635871887,2.58670711517334,0.31410256028175354
1.3879810571670532,0.5669615268707275,2.6283442974090576,0.32692307233810425
1.3289769887924194,0.5847307443618774,2.6760075092315674,0.33012819290161133
