epoch,accuracy,loss,val_accuracy,val_loss
0,0.05400000140070915,3.247114896774292,0.05128205195069313,3.257641315460205
1,0.0733846127986908,3.211540937423706,0.03365384787321091,3.2334423065185547
2,0.09526923298835754,3.177203416824341,0.04326923191547394,3.207691192626953
3,0.12180769443511963,3.1379311084747314,0.05448717996478081,3.180652141571045
4,0.1523461490869522,3.0910913944244385,0.08493589609861374,3.146672248840332
5,0.18969230353832245,3.035412073135376,0.11378204822540283,3.1079955101013184
6,0.23092307150363922,2.9730117321014404,0.1378205120563507,3.0661439895629883
7,0.27053844928741455,2.9022700786590576,0.16025641560554504,3.018341302871704
8,0.3123461604118347,2.820892810821533,0.17628204822540283,2.9640376567840576
9,0.35403844714164734,2.728632688522339,0.1955128163099289,2.903437852859497
10,0.3939230740070343,2.629672050476074,0.22435897588729858,2.8392560482025146
11,0.42903846502304077,2.524930953979492,0.24358974397182465,2.771855115890503
12,0.46507692337036133,2.4131879806518555,0.25641027092933655,2.7005810737609863
13,0.49780768156051636,2.2960445880889893,0.2756410241127014,2.6268043518066406
14,0.5291538238525391,2.1753878593444824,0.27724358439445496,2.554058790206909
15,0.5599615573883057,2.0561745166778564,0.2868589758872986,2.4858524799346924
16,0.5903846025466919,1.9395378828048706,0.3076923191547394,2.4220831394195557
17,0.6180769205093384,1.8269379138946533,0.32211539149284363,2.363457441329956
18,0.6399615406990051,1.7212327718734741,0.34455129504203796,2.3100087642669678
19,0.6602307558059692,1.6226825714111328,0.35256409645080566,2.2625551223754883
20,0.676153838634491,1.5318561792373657,0.375,2.2191100120544434
21,0.6896923184394836,1.448148488998413,0.38942307233810425,2.1799368858337402
22,0.7009999752044678,1.3733588457107544,0.3910256326198578,2.1478095054626465
23,0.7098076939582825,1.305501103401184,0.39262819290161133,2.120422124862671
24,0.717923104763031,1.244736909866333,0.39423078298568726,2.0953421592712402
25,0.7260000109672546,1.191007375717163,0.3990384638309479,2.073139190673828
26,0.7335768938064575,1.1412211656570435,0.40705129504203796,2.054982900619507
27,0.738653838634491,1.0972607135772705,0.41025641560554504,2.037041187286377
28,0.745769202709198,1.0561283826828003,0.4118589758872986,2.0221989154815674
29,0.7530384659767151,1.019437313079834,0.41826921701431274,2.0084893703460693
30,0.758384644985199,0.9860185384750366,0.42628204822540283,1.9954168796539307
