epoch,accuracy,loss,val_accuracy,val_loss

0,0.06226922944188118,3.2580647468566895,0.057692307978868484,3.2580761909484863

1,0.0666923075914383,3.2580342292785645,0.05448717996478081,3.258073091506958

2,0.05350000038743019,3.2580184936523438,0.056089743971824646,3.258061170578003

3,0.054999999701976776,3.2580032348632812,0.05288461595773697,3.258049726486206

4,0.06023076921701431,3.2579901218414307,0.044871795922517776,3.2580418586730957

5,0.06257691979408264,3.257982015609741,0.04967948794364929,3.258039951324463

6,0.05665384605526924,3.257976531982422,0.04967948794364929,3.258038282394409

7,0.054230768233537674,3.257974863052368,0.044871795922517776,3.2580361366271973

8,0.04638461396098137,3.257969379425049,0.046474359929561615,3.258033275604248

9,0.05588461458683014,3.257964611053467,0.044871795922517776,3.2580292224884033

10,0.04946153983473778,3.2579593658447266,0.046474359929561615,3.258019208908081

11,0.04707692191004753,3.2579543590545654,0.046474359929561615,3.258012294769287

12,0.054230768233537674,3.2579522132873535,0.046474359929561615,3.258007049560547

13,0.05000000074505806,3.2579474449157715,0.05288461595773697,3.258002519607544

14,0.056961540132761,3.257943630218506,0.04967948794364929,3.2579994201660156

15,0.05346153676509857,3.257941484451294,0.04967948794364929,3.257997989654541

16,0.05846153944730759,3.257943868637085,0.04967948794364929,3.257995128631592

17,0.06330769509077072,3.257939577102661,0.05128205195069313,3.257993698120117

18,0.05226923152804375,3.2579383850097656,0.04967948794364929,3.2579903602600098

19,0.05242307856678963,3.2579381465911865,0.048076923936605453,3.2579894065856934

20,0.05326922982931137,3.257934808731079,0.04006410390138626,3.257988691329956

21,0.04996153712272644,3.2579345703125,0.0416666679084301,3.2579891681671143

22,0.051769230514764786,3.257936477661133,0.0416666679084301,3.2579874992370605

23,0.05292307585477829,3.2579336166381836,0.0416666679084301,3.2579867839813232

24,0.048115383833646774,3.2579307556152344,0.0416666679084301,3.257986545562744

25,0.05069230869412422,3.2579309940338135,0.04326923191547394,3.257986068725586

26,0.05019230768084526,3.2579312324523926,0.04326923191547394,3.2579848766326904

27,0.04592307657003403,3.2579307556152344,0.044871795922517776,3.2579846382141113

28,0.044884614646434784,3.257929563522339,0.046474359929561615,3.257983446121216

29,0.04973077028989792,3.2579309940338135,0.04326923191547394,3.257983684539795

30,0.05330769345164299,3.257930040359497,0.04326923191547394,3.2579829692840576

31,0.0510384626686573,3.2579309940338135,0.046474359929561615,3.257983684539795

32,0.05534615367650986,3.2579286098480225,0.048076923936605453,3.2579822540283203

33,0.04780769348144531,3.257927417755127,0.05448717996478081,3.2579822540283203

34,0.057961538434028625,3.257927417755127,0.048076923936605453,3.257981777191162

35,0.05519230663776398,3.2579286098480225,0.04967948794364929,3.257981061935425

36,0.054615385830402374,3.257927894592285,0.05128205195069313,3.257981061935425

37,0.05246153846383095,3.257927179336548,0.05448717996478081,3.2579803466796875

38,0.048576921224594116,3.257927894592285,0.056089743971824646,3.2579808235168457

39,0.04707692191004753,3.257925033569336,0.05128205195069313,3.2579803466796875

40,0.04992307722568512,3.257925033569336,0.05288461595773697,3.2579798698425293

41,0.051192305982112885,3.257925033569336,0.05128205195069313,3.257978916168213

42,0.061153847724199295,3.2579264640808105,0.048076923936605453,3.2579779624938965

43,0.048846155405044556,3.257925510406494,0.05128205195069313,3.2579779624938965

44,0.054846152663230896,3.257925271987915,0.048076923936605453,3.2579779624938965

45,0.05346153676509857,3.257925510406494,0.04967948794364929,3.2579777240753174

46,0.0493076927959919,3.2579243183135986,0.048076923936605453,3.25797700881958

47,0.048576921224594116,3.2579243183135986,0.04326923191547394,3.25797700881958

48,0.04615384712815285,3.2579264640808105,0.046474359929561615,3.25797700881958

49,0.04569230601191521,3.2579216957092285,0.046474359929561615,3.2579758167266846

50,0.0506538450717926,3.257922649383545,0.048076923936605453,3.2579753398895264

51,0.05211538448929787,3.257923126220703,0.04967948794364929,3.2579751014709473

52,0.05034615471959114,3.2579240798950195,0.04967948794364929,3.257974624633789

53,0.04992307722568512,3.2579221725463867,0.05128205195069313,3.2579753398895264

54,0.048153847455978394,3.2579216957092285,0.05128205195069313,3.257974624633789

55,0.05326922982931137,3.2579190731048584,0.04967948794364929,3.2579739093780518

56,0.048653844743967056,3.2579221725463867,0.048076923936605453,3.257974624633789

57,0.051807694137096405,3.257920980453491,0.048076923936605453,3.2579739093780518

58,0.05384615436196327,3.257920742034912,0.048076923936605453,3.2579731941223145

59,0.045499999076128006,3.257920742034912,0.048076923936605453,3.2579734325408936

60,0.05326922982931137,3.2579190731048584,0.05128205195069313,3.2579727172851562

61,0.054961539804935455,3.2579185962677,0.044871795922517776,3.2579734325408936

62,0.05649999901652336,3.2579185962677,0.046474359929561615,3.2579731941223145

63,0.05038461461663246,3.257918357849121,0.04967948794364929,3.2579715251922607

64,0.04707692191004753,3.2579197883605957,0.046474359929561615,3.257972240447998

65,0.04730769246816635,3.2579171657562256,0.046474359929561615,3.257972002029419

66,0.0433846153318882,3.2579147815704346,0.05128205195069313,3.2579712867736816

67,0.05673076957464218,3.2579185962677,0.05128205195069313,3.2579703330993652

68,0.048461537808179855,3.25791597366333,0.05128205195069313,3.2579712867736816

69,0.048461537808179855,3.2579169273376465,0.048076923936605453,3.2579703330993652

70,0.05630769208073616,3.257915735244751,0.046474359929561615,3.2579703330993652

71,0.04734615236520767,3.2579152584075928,0.04967948794364929,3.257969617843628

72,0.05196153745055199,3.25791597366333,0.04967948794364929,3.257969617843628

73,0.052076924592256546,3.257916212081909,0.048076923936605453,3.257969617843628

74,0.05369230732321739,3.257916212081909,0.05128205195069313,3.257969379425049

