epoch,accuracy,loss,val_accuracy,val_loss
0,0.04792307689785957,3.258089303970337,0.05128205195069313,3.2580814361572266
1,0.05242307856678963,3.258082151412964,0.056089743971824646,3.258078098297119
2,0.05592307820916176,3.25807523727417,0.05288461595773697,3.2580745220184326
3,0.05603846162557602,3.2580697536468506,0.057692307978868484,3.258070707321167
4,0.057423077523708344,3.258063554763794,0.0625,3.2580673694610596
5,0.0561923086643219,3.2580597400665283,0.06570512801408768,3.2580642700195312
6,0.05669230595231056,3.2580578327178955,0.06730769574642181,3.2580618858337402
7,0.05569230765104294,3.2580535411834717,0.06730769574642181,3.25805926322937
8,0.054807692766189575,3.258052349090576,0.06730769574642181,3.2580573558807373
9,0.05403846129775047,3.2580480575561523,0.06570512801408768,3.2580559253692627
10,0.054884616285562515,3.2580466270446777,0.06570512801408768,3.25805401802063
11,0.057384613901376724,3.258045196533203,0.06410256773233414,3.258052349090576
12,0.057576924562454224,3.2580416202545166,0.0625,3.2580504417419434
13,0.057769231498241425,3.2580368518829346,0.0625,3.2580485343933105
14,0.05969230830669403,3.2580389976501465,0.05929487198591232,3.258047580718994
15,0.061115384101867676,3.25803542137146,0.057692307978868484,3.2580459117889404
16,0.06169230863451958,3.2580318450927734,0.05448717996478081,3.258044481277466
17,0.06280769407749176,3.2580296993255615,0.05448717996478081,3.258042573928833
18,0.06361538171768188,3.258028745651245,0.056089743971824646,3.2580406665802
19,0.06246154010295868,3.258026361465454,0.056089743971824646,3.2580389976501465
20,0.06373076885938644,3.258024215698242,0.057692307978868484,3.258037567138672
21,0.06319230794906616,3.258024215698242,0.05929487198591232,3.258035659790039
22,0.06323076784610748,3.2580208778381348,0.05929487198591232,3.2580337524414062
23,0.06242307648062706,3.2580204010009766,0.06089743599295616,3.2580313682556152
24,0.06180769205093384,3.258019208908081,0.05929487198591232,3.2580294609069824
25,0.061038460582494736,3.25801682472229,0.057692307978868484,3.2580275535583496
26,0.060576923191547394,3.2580149173736572,0.057692307978868484,3.258026123046875
27,0.060923077166080475,3.2580156326293945,0.056089743971824646,3.258023738861084
28,0.060269229114055634,3.2580127716064453,0.056089743971824646,3.2580223083496094
29,0.060884613543748856,3.2580134868621826,0.056089743971824646,3.2580204010009766
30,0.060615383088588715,3.258012294769287,0.056089743971824646,3.2580184936523438
31,0.061153847724199295,3.2580082416534424,0.05448717996478081,3.2580173015594482
32,0.060499999672174454,3.258007049560547,0.05288461595773697,3.2580158710479736
33,0.06038461625576019,3.2580044269561768,0.04967948794364929,3.25801420211792
34,0.06030769273638725,3.2580056190490723,0.04967948794364929,3.2580132484436035
35,0.05996153876185417,3.258005380630493,0.04967948794364929,3.258012056350708
36,0.05988461524248123,3.258002281188965,0.04967948794364929,3.2580108642578125
37,0.05950000137090683,3.2580020427703857,0.04967948794364929,3.258009672164917
38,0.05892307683825493,3.258000135421753,0.04967948794364929,3.2580084800720215
39,0.05961538478732109,3.2579989433288574,0.048076923936605453,3.258007526397705
40,0.05873076990246773,3.2579987049102783,0.048076923936605453,3.2580058574676514
41,0.05880769342184067,3.2579989433288574,0.048076923936605453,3.258005142211914
42,0.05903846025466919,3.257996082305908,0.04967948794364929,3.2580037117004395
