accuracy,loss,val_accuracy,val_loss
0.22261539101600647,3.088848829269409,0.2580128312110901,2.682219982147217
0.6171153783798218,1.6325074434280396,0.3910256326198578,2.3357911109924316
0.7226153612136841,1.0031437873840332,0.4118589758872986,2.5784435272216797
0.7623077034950256,0.8322998285293579,0.38621795177459717,2.8195362091064453
0.7843846082687378,0.7485955357551575,0.38461539149284363,2.9732933044433594
0.7969615459442139,0.6983414888381958,0.4038461446762085,3.0973827838897705
0.8075768947601318,0.6638236045837402,0.41826921701431274,3.211592197418213
0.8175769448280334,0.6363074779510498,0.40705129504203796,3.317401170730591
0.8227307796478271,0.6161872148513794,0.4086538553237915,3.3612399101257324
0.8288846015930176,0.596827507019043,0.4086538553237915,3.457103729248047
